Customer ID,Country,State,City,Zip Code,Latitude,Longitude,Population,Age,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
8165-CBKXO,United States,California,Los Angeles,90022,34.02381,-118.156582,68701,35,Male,No,No,Yes,Yes,3,Yes,4,66,None,No,0,No,Yes,Cable,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.75,3708.4,0,0,0,3708.4,Q3,3,Stayed,No,0,46,5748,Not Applicable,Not Applicable
6527-PZFPV,United States,California,Los Angeles,90023,34.017697,-118.200577,47487,19,Male,Yes,No,Yes,Yes,2,Yes,6,24,Offer C,Yes,25.84,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.8,469.65,0,0,620.16,1089.81,Q3,5,Stayed,No,0,48,4654,Not Applicable,Not Applicable
9593-CVZKR,United States,California,Los Angeles,90025,34.046174,-118.446333,41175,20,Female,Yes,No,Yes,Yes,2,Yes,2,56,Offer B,Yes,31.53,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1385.85,0,0,1765.68,3151.53,Q3,3,Stayed,No,0,52,5577,Not Applicable,Not Applicable
5236-XMZJY,United States,California,Los Angeles,90031,34.085807,-118.206617,38415,27,Female,Yes,No,No,No,0,No,0,42,Offer B,Yes,22.08,No,Yes,Cable,26,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.65,2536.55,0,0,927.36,3463.91,Q3,3,Stayed,No,0,80,3048,Not Applicable,Not Applicable
4827-DPADN,United States,California,Los Angeles,90032,34.078821,-118.177576,46960,28,Female,Yes,No,Yes,Yes,3,Yes,3,72,None,Yes,24.48,Yes,Yes,Cable,69,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,83.3,6042.7,0,80,1762.56,7885.26,Q3,3,Stayed,No,0,61,4505,Not Applicable,Not Applicable
2694-CIUMO,United States,California,Los Angeles,90033,34.050198,-118.210946,49431,47,Female,No,No,No,No,0,No,0,12,Offer D,Yes,21.93,Yes,Yes,Fiber Optic,16,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,958.25,0,0,263.16,1221.41,Q3,3,Stayed,No,0,62,3445,Not Applicable,Not Applicable
5846-ABOBJ,United States,California,Los Angeles,90034,34.030578,-118.399613,58218,24,Male,Yes,No,Yes,No,0,Yes,2,71,None,Yes,33.61,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1730.65,0,0,2386.31,4116.96,Q3,3,Stayed,No,0,72,4766,Not Applicable,Not Applicable
1439-LCGVL,United States,California,Los Angeles,90035,34.051809,-118.383843,27799,42,Female,No,No,Yes,No,0,Yes,10,26,Offer C,Yes,1.75,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.2,459.6,0,0,45.5,505.1,Q3,3,Stayed,No,0,39,3656,Not Applicable,Not Applicable
0909-SDHNU,United States,California,Los Angeles,90036,34.070291,-118.349191,32901,33,Female,No,No,No,Yes,2,No,0,7,None,No,0,No,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,201.95,0,0,0,201.95,Q3,3,Stayed,No,0,56,4236,Not Applicable,Not Applicable
4647-XXZAM,United States,California,Los Angeles,90037,34.002642,-118.287596,56709,41,Female,No,No,Yes,Yes,1,Yes,1,6,None,Yes,29.41,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.5,285.2,0,0,176.46,461.66,Q3,4,Stayed,No,0,51,5450,Not Applicable,Not Applicable
7740-KKCXF,United States,California,Los Angeles,90039,34.110845,-118.259595,29310,61,Male,No,No,Yes,No,0,Yes,9,51,None,No,0,No,Yes,DSL,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.05,1529.45,0,0,0,1529.45,Q3,4,Stayed,No,0,21,5045,Not Applicable,Not Applicable
5360-XGYAZ,United States,California,Los Angeles,90040,33.994524,-118.149953,9805,32,Male,No,No,Yes,Yes,1,Yes,1,72,None,No,0,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,4664.5,0,60,0,4724.5,Q3,3,Stayed,No,0,47,4934,Not Applicable,Not Applicable
3557-HTYWR,United States,California,Los Angeles,90043,33.988543,-118.334081,44764,56,Female,No,No,No,No,0,No,0,47,None,Yes,45.67,Yes,Yes,DSL,3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.05,3496.3,0,0,2146.49,5642.79,Q3,4,Stayed,No,0,75,2831,Not Applicable,Not Applicable
1699-TLDLZ,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,44,Female,No,No,Yes,Yes,2,Yes,10,16,Offer D,Yes,7.14,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,301.55,0,0,114.24,415.79,Q3,3,Stayed,No,0,43,5293,Not Applicable,Not Applicable
5600-PDUJF,United States,California,Los Angeles,90047,33.958149,-118.308441,47107,60,Male,No,No,No,No,0,No,0,6,None,Yes,26.76,No,Yes,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,312.7,0,0,160.56,473.26,Q3,5,Stayed,No,0,75,5552,Not Applicable,Not Applicable
0567-XRHCU,United States,California,Los Angeles,90049,34.091829,-118.491244,33523,19,Female,Yes,No,Yes,Yes,1,Yes,7,69,None,No,0,No,Yes,DSL,59,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.95,2960.1,0,0,0,2960.1,Q3,3,Stayed,No,0,73,4479,Not Applicable,Not Applicable
2067-QYTCF,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,41,Female,No,No,Yes,No,0,Yes,4,64,None,Yes,8.6,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.15,6953.4,0,0,550.4,7503.8,Q3,4,Stayed,No,0,55,5455,Not Applicable,Not Applicable
7407-SUJIZ,United States,California,Los Angeles,90061,33.92128,-118.274186,24511,33,Male,No,No,No,No,0,No,0,25,Offer C,Yes,13.36,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,541.5,0,0,334,875.5,Q3,3,Stayed,No,0,50,2305,Not Applicable,Not Applicable
9150-KPBJQ,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,43,Female,No,No,No,No,0,No,0,6,None,Yes,29.09,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,116.85,0,0,174.54,291.39,Q3,5,Stayed,No,0,27,3945,Not Applicable,Not Applicable
0052-DCKON,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,28,Male,Yes,No,Yes,No,0,Yes,9,66,None,Yes,43.77,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,115.8,7942.15,0,0,2888.82,10830.97,Q3,3,Stayed,No,0,42,5845,Not Applicable,Not Applicable
3654-ARMGP,United States,California,Los Angeles,90064,34.037251,-118.423573,24505,60,Female,No,No,No,No,0,No,0,61,None,Yes,19.58,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,5321.25,0,0,1194.38,6515.63,Q3,4,Stayed,No,0,79,4730,Not Applicable,Not Applicable
9367-TCUYN,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,25,Female,Yes,No,No,No,0,No,0,12,Offer D,Yes,8.82,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,223.6,0,0,105.84,329.44,Q3,4,Stayed,No,0,32,5179,Not Applicable,Not Applicable
0708-SJDIS,United States,California,West Hollywood,90069,34.093781,-118.381061,20408,32,Female,No,No,No,No,0,No,0,34,Offer C,Yes,45.28,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65,2157.5,0,0,1539.52,3697.02,Q3,5,Stayed,No,0,55,5567,Not Applicable,Not Applicable
2073-QBVBI,United States,California,Los Angeles,90077,34.102084,-118.451629,10470,59,Female,No,No,Yes,No,0,Yes,10,41,None,No,0,No,Yes,Cable,17,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,35.45,1391.65,0,0,0,1391.65,Q3,4,Stayed,No,0,80,2954,Not Applicable,Not Applicable
6928-ONTRW,United States,California,Bell,90201,33.970343,-118.171368,105285,53,Female,No,No,Yes,Yes,1,Yes,9,72,None,Yes,48.04,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1379.8,0,0,3458.88,4838.68,Q3,3,Stayed,No,0,33,5451,Not Applicable,Not Applicable
5231-FIQPA,United States,California,Beverly Hills,90211,34.063947,-118.383001,8321,53,Female,No,No,No,No,0,No,0,41,None,Yes,2.32,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,810.45,0,0,95.12,905.57,Q3,5,Stayed,No,0,40,3523,Not Applicable,Not Applicable
6617-WLBQC,United States,California,Beverly Hills,90212,34.062095,-118.401508,11355,51,Female,No,No,Yes,Yes,3,Yes,3,23,Offer D,Yes,5.7,Yes,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,1810.85,0,0,131.1,1941.95,Q3,4,Stayed,No,0,80,5939,Not Applicable,Not Applicable
2599-CIPQE,United States,California,Compton,90220,33.88151,-118.234451,47305,36,Male,No,No,Yes,Yes,3,Yes,4,71,None,Yes,28.47,No,Yes,Fiber Optic,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.3,7782.85,0,70,2021.37,9874.22,Q3,3,Stayed,No,0,61,5737,Not Applicable,Not Applicable
8774-GSBUN,United States,California,Compton,90222,33.912246,-118.236773,29825,40,Male,No,No,Yes,No,0,Yes,8,72,None,Yes,4.15,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1797.1,0,0,298.8,2095.9,Q3,5,Stayed,No,0,46,6011,Not Applicable,Not Applicable
7326-RIGQZ,United States,California,Culver City,90230,33.993991,-118.39704,31963,48,Male,No,No,Yes,Yes,3,Yes,9,6,None,Yes,38.5,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,377.85,0,0,231,608.85,Q3,4,Stayed,No,0,62,2651,Not Applicable,Not Applicable
1401-FTHFQ,United States,California,Culver City,90232,34.019323,-118.391902,15195,64,Male,No,No,Yes,Yes,1,Yes,2,23,Offer D,Yes,24.22,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20,445.3,0,0,557.06,1002.36,Q3,5,Stayed,No,0,62,2170,Not Applicable,Not Applicable
0254-FNMCI,United States,California,Downey,90241,33.940884,-118.128628,40152,19,Female,Yes,No,No,No,0,No,0,72,None,Yes,41.91,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0,0,3017.52,10641.72,Q3,4,Stayed,No,0,37,5234,Not Applicable,Not Applicable
1848-LBZHY,United States,California,Downey,90242,33.921793,-118.140588,42459,19,Female,Yes,No,Yes,No,0,Yes,7,7,None,Yes,33.24,No,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,355.1,0,0,232.68,587.78,Q3,3,Stayed,No,0,42,2547,Not Applicable,Not Applicable
8118-TJAFG,United States,California,Gardena,90247,33.890853,-118.297967,47758,33,Male,No,No,Yes,Yes,1,Yes,1,9,None,Yes,36.94,No,Yes,Fiber Optic,16,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,906.85,0,0,332.46,1239.31,Q3,3,Stayed,No,0,60,2757,Not Applicable,Not Applicable
5429-LWCMV,United States,California,Gardena,90248,33.876482,-118.284077,9960,52,Female,No,No,No,No,0,No,0,12,Offer D,Yes,34.73,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1057.55,0,70,416.76,1544.31,Q3,5,Stayed,No,0,80,4041,Not Applicable,Not Applicable
7298-IZWLY,United States,California,Gardena,90249,33.90139,-118.315697,26442,43,Female,No,No,No,No,0,No,0,1,None,Yes,23.97,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,19.4,0,0,23.97,43.37,Q3,4,Joined,No,0,25,2742,Not Applicable,Not Applicable
3955-JBZZM,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,45,Male,No,No,No,No,0,No,0,20,Offer D,Yes,45.39,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,1641.3,0,0,907.8,2549.1,Q3,3,Stayed,No,0,80,2317,Not Applicable,Not Applicable
4815-TUMEQ,United States,California,Lynwood,90262,33.923573,-118.200669,69850,25,Female,Yes,No,No,No,0,No,0,10,Offer D,Yes,45.42,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.3,185.2,0,0,454.2,639.4,Q3,4,Stayed,No,0,38,4190,Not Applicable,Not Applicable
9909-IDLEK,United States,California,Malibu,90265,34.074572,-118.831181,19630,32,Male,No,No,Yes,Yes,3,Yes,7,20,Offer D,Yes,42.06,Yes,Yes,Fiber Optic,23,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.8,1826.7,0,0,841.2,2667.9,Q3,4,Stayed,No,0,26,3222,Not Applicable,Not Applicable
4092-OFQZS,United States,California,Manhattan Beach,90266,33.889632,-118.39737,33758,27,Male,Yes,No,Yes,No,0,Yes,8,20,Offer D,Yes,46.47,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.65,417.5,0,0,929.4,1346.9,Q3,3,Stayed,No,0,40,4147,Not Applicable,Not Applicable
1561-BWHIN,United States,California,Maywood,90270,33.988572,-118.186565,28094,33,Male,No,No,Yes,Yes,1,Yes,1,19,Offer D,Yes,13.13,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,344.5,0,0,249.47,593.97,Q3,5,Stayed,No,0,27,4464,Not Applicable,Not Applicable
9927-DSWDF,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955,24979,53,Male,No,No,Yes,No,0,Yes,1,22,Offer D,Yes,49.66,No,Yes,Fiber Optic,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.6,2180.55,0,0,1092.52,3273.07,Q3,3,Stayed,No,0,68,2429,Not Applicable,Not Applicable
9500-LTVBP,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459,41263,63,Female,No,No,No,No,0,No,0,35,Offer C,Yes,13.14,Yes,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.05,2835.9,0,0,459.9,3295.8,Q3,5,Stayed,No,0,31,3999,Not Applicable,Not Applicable
7252-NTGSS,United States,California,Redondo Beach,90277,33.830453,-118.384565,34191,43,Female,No,No,No,No,0,No,0,1,None,Yes,42.34,No,Yes,DSL,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.15,45.15,0,0,42.34,87.49,Q3,3,Joined,No,0,48,4131,Not Applicable,Not Applicable
8149-AIQCG,United States,California,Redondo Beach,90278,33.873395,-118.37019,37322,43,Male,No,No,No,No,0,No,0,39,Offer C,Yes,8.69,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.15,2730.85,0,0,338.91,3069.76,Q3,5,Stayed,No,0,62,3271,Not Applicable,Not Applicable
0899-WZRSD,United States,California,Marina Del Rey,90292,33.977468,-118.445475,18058,31,Male,No,No,No,No,0,No,0,56,None,Yes,37.99,Yes,Yes,Fiber Optic,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.35,5794.45,0,0,2127.44,7921.89,Q3,3,Stayed,No,0,31,5680,Not Applicable,Not Applicable
3255-GRXMG,United States,California,Playa Del Rey,90293,33.947305,-118.439841,11264,58,Male,No,No,No,Yes,2,No,0,18,Offer D,Yes,34.07,No,Yes,DSL,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.65,747.2,0,40,613.26,1400.46,Q3,5,Stayed,No,0,75,4403,Not Applicable,Not Applicable
4828-FAZPK,United States,California,Inglewood,90301,33.956445,-118.358634,37527,30,Female,No,No,Yes,Yes,2,Yes,1,16,Offer D,Yes,49.85,Yes,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.95,1267.95,0,0,797.6,2065.55,Q3,4,Stayed,No,0,65,3855,Not Applicable,Not Applicable
6094-ZIVKX,United States,California,Inglewood,90302,33.975332,-118.355252,30779,45,Female,No,No,No,No,0,No,0,68,Offer A,Yes,17.41,No,Yes,Cable,27,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,3674.95,0,0,1183.88,4858.83,Q3,4,Stayed,No,0,45,6309,Not Applicable,Not Applicable
3262-EIDHV,United States,California,Inglewood,90304,33.936827,-118.359824,28680,46,Female,No,No,Yes,Yes,1,Yes,1,72,Offer A,Yes,24.9,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.7,5893.9,0,0,1792.8,7686.7,Q3,4,Stayed,No,0,49,6375,Not Applicable,Not Applicable
7354-OIJLX,United States,California,Inglewood,90305,33.958134,-118.330905,13779,52,Male,No,No,No,No,0,No,0,9,Offer E,Yes,7.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,724.65,0,0,65.88,790.53,Q3,5,Stayed,No,0,70,5212,Not Applicable,Not Applicable
1376-HHBDV,United States,California,Santa Monica,90401,34.015481,-118.493231,5221,37,Female,No,No,No,No,0,No,0,30,Offer C,Yes,10.74,No,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,1536.75,0,0,322.2,1858.95,Q3,3,Stayed,No,0,71,4864,Not Applicable,Not Applicable
6133-OZILE,United States,California,Santa Monica,90403,34.031529,-118.491156,23559,45,Female,No,No,No,No,0,No,0,18,Offer D,No,0,No,Yes,DSL,11,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,607.3,0,50,0,657.3,Q3,3,Stayed,No,0,32,5381,Not Applicable,Not Applicable
7191-ADRGF,United States,California,Torrance,90504,33.867257,-118.330794,31678,63,Male,No,No,Yes,No,0,Yes,1,44,None,No,0,No,Yes,Cable,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,2390.45,0,0,0,2390.45,Q3,3,Stayed,No,0,64,3222,Not Applicable,Not Applicable
5018-LXQQG,United States,California,Torrance,90505,33.807882,-118.347957,34873,47,Female,No,No,Yes,Yes,2,Yes,1,30,Offer C,Yes,16.48,No,Yes,DSL,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,1923.5,0,0,494.4,2417.9,Q3,3,Stayed,No,0,80,4631,Not Applicable,Not Applicable
6892-BOGQE,United States,California,Whittier,90601,34.007353,-118.033683,32050,44,Female,No,No,Yes,No,0,No,0,71,Offer A,Yes,14.91,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.9,1493.2,0,0,1058.61,2551.81,Q3,4,Stayed,No,0,53,4030,Not Applicable,Not Applicable
1746-TGTWV,United States,California,Whittier,90604,33.929704,-118.01208,37887,32,Male,No,No,Yes,No,0,Yes,1,1,Offer E,Yes,38.89,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,75.35,0,0,38.89,114.24,Q3,5,Joined,No,0,70,3514,Not Applicable,Not Applicable
8050-WYBND,United States,California,Whittier,90606,33.976678,-118.065875,32148,55,Female,No,No,No,Yes,2,No,0,22,None,No,0,No,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,1031.4,0,0,0,1031.4,Q3,3,Stayed,No,0,28,5941,Not Applicable,Not Applicable
2821-WARNZ,United States,California,Buena Park,90620,33.845706,-118.012204,44442,25,Female,Yes,No,No,Yes,1,No,0,49,None,Yes,45.64,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,921.3,0,0,2236.36,3157.66,Q3,5,Stayed,No,0,34,4170,Not Applicable,Not Applicable
4879-GZLFH,United States,California,Buena Park,90621,33.874224,-117.993368,33528,33,Female,No,No,Yes,Yes,3,Yes,10,42,None,Yes,17.75,No,Yes,Fiber Optic,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.15,3875.4,0,0,745.5,4620.9,Q3,5,Stayed,No,0,33,5697,Not Applicable,Not Applicable
8314-HTWVE,United States,California,Cypress,90630,33.818477,-118.038307,47344,38,Female,No,No,Yes,Yes,1,Yes,2,7,Offer E,Yes,35.26,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,144.15,0,0,246.82,390.97,Q3,3,Stayed,No,0,60,3973,Not Applicable,Not Applicable
9402-ROUMJ,United States,California,La Habra,90631,33.940619,-117.9513,67354,52,Female,No,No,Yes,Yes,3,Yes,10,67,Offer A,Yes,3.04,Yes,Yes,Fiber Optic,30,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,6689,0,0,203.68,6892.68,Q3,3,Stayed,No,0,64,5588,Not Applicable,Not Applicable
2507-QZPQS,United States,California,La Mirada,90638,33.902045,-118.008961,47568,24,Male,Yes,No,No,No,0,No,0,15,None,Yes,9.97,Yes,Yes,Fiber Optic,47,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.7,1451.1,0,0,149.55,1600.65,Q3,5,Stayed,No,0,23,4999,Not Applicable,Not Applicable
7159-NOKYQ,United States,California,Montebello,90640,34.015217,-118.109962,62425,42,Male,No,No,Yes,No,0,Yes,5,67,Offer A,Yes,17.4,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,0,90,1165.8,7624,Q3,4,Stayed,No,0,59,4001,Not Applicable,Not Applicable
5707-ZMDJP,United States,California,Norwalk,90650,33.905963,-118.08263,103214,61,Male,No,No,Yes,Yes,2,Yes,3,53,None,Yes,31.69,No,Yes,DSL,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,69.7,3729.6,0,0,1679.57,5409.17,Q3,4,Stayed,No,0,27,4590,Not Applicable,Not Applicable
8779-YIQQA,United States,California,Pico Rivera,90660,33.989524,-118.089299,63288,38,Male,No,No,Yes,Yes,1,Yes,10,21,None,Yes,18,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,350.1,0,0,378,728.1,Q3,3,Stayed,No,0,47,3243,Not Applicable,Not Applicable
7136-IHZJA,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,16271,30,Female,No,No,Yes,Yes,2,Yes,4,40,None,Yes,29.14,No,Yes,DSL,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,2847.2,0,0,1165.6,4012.8,Q3,4,Stayed,No,0,43,5807,Not Applicable,Not Applicable
8966-OIQHG,United States,California,Stanton,90680,33.801869,-117.995068,29694,49,Female,No,No,Yes,Yes,2,Yes,8,22,None,Yes,45.35,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.75,452.35,0,0,997.7,1450.05,Q3,4,Stayed,No,0,59,2258,Not Applicable,Not Applicable
7074-STDCN,United States,California,Artesia,90701,33.867593,-118.080637,16398,25,Male,Yes,No,No,No,0,No,0,39,Offer C,No,0,No,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0,0,0,1494.5,Q3,5,Stayed,No,0,58,4436,Not Applicable,Not Applicable
8739-QOTTN,United States,California,Avalon,90704,33.391181,-118.421305,3699,35,Female,No,No,Yes,No,0,Yes,3,2,Offer E,Yes,5.42,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,41.85,0,0,10.84,52.69,Q3,4,Joined,No,0,74,5761,Not Applicable,Not Applicable
1399-OUPJN,United States,California,Bellflower,90706,33.887676,-118.127289,72893,43,Female,No,No,Yes,Yes,2,Yes,3,57,None,Yes,12.26,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1272.05,0,0,698.82,1970.87,Q3,5,Stayed,No,0,80,4235,Not Applicable,Not Applicable
0277-BKSQP,United States,California,Harbor City,90710,33.798266,-118.300237,24660,49,Male,No,No,Yes,Yes,3,Yes,10,8,Offer E,Yes,1.56,No,Yes,DSL,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.4,475.1,0,0,12.48,487.58,Q3,4,Stayed,No,0,62,4854,Not Applicable,Not Applicable
5774-XZTQC,United States,California,Lakewood,90715,33.841027,-118.078097,20890,30,Female,No,No,Yes,Yes,1,Yes,3,7,Offer E,Yes,5.84,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,150.75,0,0,40.88,191.63,Q3,4,Stayed,No,0,75,4484,Not Applicable,Not Applicable
2676-SSLTO,United States,California,Hawaiian Gardens,90716,33.830431,-118.074071,14852,49,Male,No,No,No,No,0,No,0,49,None,Yes,17.77,Yes,Yes,DSL,13,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,66.15,3199,0,0,870.73,4069.73,Q3,3,Stayed,No,0,33,6138,Not Applicable,Not Applicable
6266-QHOJZ,United States,California,Lomita,90717,33.794209,-118.317354,21065,47,Female,No,No,No,No,0,No,0,65,None,Yes,38.33,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.85,5844.65,0,0,2491.45,8336.1,Q3,3,Stayed,No,0,77,6421,Not Applicable,Not Applicable
7269-JISCY,United States,California,Los Alamitos,90720,33.79499,-118.065591,21343,48,Female,No,No,No,No,0,No,0,55,None,Yes,33.6,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.05,2462.6,0,0,1848,4310.6,Q3,3,Stayed,No,0,39,4055,Not Applicable,Not Applicable
